"LogFile","Date","Time","ClientIP","User","Method","UriStem","UriQuery","Status","SubStatus","Win32","UserAgent","Referrer"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260524.log","2026-05-24","10:57:54","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260525.log","2026-05-25","03:37:04","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260525.log","2026-05-25","04:53:05","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260525.log","2026-05-25","05:01:53","192.168.200.51","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260525.log","2026-05-25","05:02:36","192.168.200.86","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260525.log","2026-05-25","05:12:21","192.168.200.54","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260525.log","2026-05-25","05:24:35","192.168.200.52","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260525.log","2026-05-25","05:29:58","192.168.200.56","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260525.log","2026-05-25","05:29:58","192.168.200.56","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260525.log","2026-05-25","05:43:22","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260525.log","2026-05-25","11:55:20","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260526.log","2026-05-26","02:43:31","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","1236","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260526.log","2026-05-26","05:19:34","192.168.200.52","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260526.log","2026-05-26","06:58:57","192.168.200.64","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260526.log","2026-05-26","11:12:58","192.168.200.51","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260527.log","2026-05-27","04:47:29","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260527.log","2026-05-27","05:03:55","192.168.200.86","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260527.log","2026-05-27","05:10:07","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260527.log","2026-05-27","05:31:06","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260527.log","2026-05-27","05:35:50","192.168.200.56","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260527.log","2026-05-27","21:32:27","::1","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/6.3","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","01:26:47","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","04:52:42","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","05:01:31","192.168.200.54","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","05:02:28","192.168.200.54","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","05:05:28","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","05:05:28","192.168.200.51","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","05:17:52","192.168.200.52","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","05:17:52","192.168.200.52","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","06:38:22","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","06:48:12","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","06:48:30","192.168.200.86","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260528.log","2026-05-28","07:36:13","192.168.200.64","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260529.log","2026-05-29","04:47:52","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260529.log","2026-05-29","05:00:23","192.168.200.87","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260529.log","2026-05-29","05:00:23","192.168.200.87","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260529.log","2026-05-29","05:02:26","192.168.200.86","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260529.log","2026-05-29","05:04:22","192.168.200.51","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260529.log","2026-05-29","08:20:54","192.168.200.52","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260529.log","2026-05-29","08:40:14","192.168.200.56","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260529.log","2026-05-29","11:25:23","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260529.log","2026-05-29","12:28:51","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260529.log","2026-05-29","15:31:37","::1","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","304","0","0","Microsoft-CryptoAPI/6.3","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260531.log","2026-05-31","02:55:42","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260601.log","2026-06-01","04:56:36","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260601.log","2026-06-01","04:58:44","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260601.log","2026-06-01","04:59:14","192.168.200.54","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260601.log","2026-06-01","04:59:40","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","304","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260601.log","2026-06-01","05:03:25","192.168.200.52","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260601.log","2026-06-01","05:04:06","192.168.200.51","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260601.log","2026-06-01","05:07:25","192.168.200.86","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260601.log","2026-06-01","05:10:07","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260601.log","2026-06-01","05:11:02","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","304","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260601.log","2026-06-01","05:25:19","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260601.log","2026-06-01","09:23:10","192.168.200.56","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260602.log","2026-06-02","05:46:38","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260602.log","2026-06-02","06:07:46","192.168.200.87","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260602.log","2026-06-02","08:02:59","192.168.200.64","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260602.log","2026-06-02","08:02:59","192.168.200.64","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260602.log","2026-06-02","22:36:05","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260603.log","2026-06-03","05:26:31","192.168.200.56","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260603.log","2026-06-03","05:32:07","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260603.log","2026-06-03","09:51:23","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260603.log","2026-06-03","10:30:24","192.168.200.52","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260603.log","2026-06-03","12:02:03","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260603.log","2026-06-03","12:02:03","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260604.log","2026-06-04","02:11:21","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260604.log","2026-06-04","07:09:29","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260605.log","2026-06-05","05:10:59","::1","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/6.3","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260605.log","2026-06-05","13:10:27","::1","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/6.3","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260606.log","2026-06-06","11:11:02","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260607.log","2026-06-07","12:25:41","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","04:51:49","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","04:51:49","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","04:59:14","192.168.200.52","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","04:59:14","192.168.200.52","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:00:51","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:00:51","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:00:53","192.168.200.51","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:00:53","192.168.200.51","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:01:48","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","304","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:01:48","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","304","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:01:50","192.168.200.86","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:01:50","192.168.200.86","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:02:51","192.168.200.87","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:02:51","192.168.200.87","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:29:36","192.168.200.54","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:29:36","192.168.200.54","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:38:42","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","05:38:42","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","06:21:09","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","07:24:55","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","07:24:55","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","09:23:10","192.168.200.56","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260608.log","2026-06-08","09:23:10","192.168.200.56","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260609.log","2026-06-09","05:01:07","192.168.200.54","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260609.log","2026-06-09","05:03:46","192.168.200.86","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260609.log","2026-06-09","06:59:31","192.168.200.64","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260609.log","2026-06-09","06:59:31","192.168.200.64","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260609.log","2026-06-09","09:25:16","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260609.log","2026-06-09","11:36:35","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260610.log","2026-06-10","04:50:33","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260610.log","2026-06-10","04:53:42","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260610.log","2026-06-10","05:00:58","192.168.200.87","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260610.log","2026-06-10","05:05:21","192.168.200.51","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260610.log","2026-06-10","05:21:43","192.168.200.52","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260610.log","2026-06-10","11:09:58","192.168.200.86","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260610.log","2026-06-10","12:02:03","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260611.log","2026-06-11","04:56:48","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260611.log","2026-06-11","05:01:51","192.168.200.86","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260611.log","2026-06-11","05:04:55","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260611.log","2026-06-11","05:04:55","192.168.200.177","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260611.log","2026-06-11","05:06:02","192.168.200.50","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260611.log","2026-06-11","08:26:29","192.168.200.60","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260611.log","2026-06-11","10:35:33","192.168.200.84","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260611.log","2026-06-11","11:17:02","192.168.200.56","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
"C:\inetpub\logs\LogFiles\W3SVC1\u_ex260611.log","2026-06-11","12:07:25","192.168.200.86","-","GET","/CertEnroll/vpi-VPI-SERVER-CA-1+.crl","-","200","0","0","Microsoft-CryptoAPI/10.0","-"
